similarity,label
0.40878969,1
0.24441414,1
0.10727645,1
0.51135079,1
0.43998055,1
0.23093413,1
0.21857245,1
0.37851002,1
0.31079431,1
0.32200350,1
0.30117158,1
0.09435615,1
0.40912213,1
0.22335149,1
0.37276892,1
0.33080911,1
0.33393586,1
0.24482226,1
0.24569048,1
0.29145134,1
0.29350900,1
0.25014452,1
0.28879901,1
0.24501937,1
0.26560995,1
0.45659313,1
0.38508344,1
0.38167235,1
0.47725058,1
0.24506497,1
0.25577395,1
0.36504776,1
0.28579513,1
0.23128239,1
0.16680892,1
0.30684341,1
0.28341517,1
0.39412231,1
0.39601959,1
0.33023064,1
0.26408893,1
0.17663228,1
0.36710544,1
0.32904090,1
0.29502550,1
0.37815859,1
0.30178314,1
0.17001682,1
0.38768209,1
0.27559871,1
0.31220880,1
0.44762061,1
0.23771218,1
0.16714904,1
0.14124362,1
0.24415348,1
0.37147671,1
0.14385080,1
0.23625861,1
0.44040062,1
0.31457282,1
0.32979721,1
0.31077779,1
0.26449920,1
0.17861869,1
0.37686398,1
0.21083204,1
0.19467134,1
0.40602738,1
0.21484040,1
0.35047607,1
0.29615618,1
0.43492634,1
0.14230133,1
0.22777246,1
0.26678576,1
0.29365146,1
0.28229087,1
0.35122862,1
0.29555570,1
0.29170863,1
0.28637508,1
0.16697024,1
0.38331199,1
0.09810271,1
0.31300789,1
0.15636913,1
0.22190127,1
0.27475371,1
0.17026778,1
0.24853771,1
0.25162793,1
0.27487861,1
0.36645145,1
0.23616759,1
0.27030998,1
0.08627623,1
0.30508963,1
0.25685917,1
0.24303911,1
0.28125694,1
0.31279623,1
0.27717143,1
0.37308980,1
0.34806419,1
0.32136826,1
0.31017243,1
0.49125125,1
0.32254070,1
0.32148591,1
0.43878273,1
0.26850751,1
0.13864304,1
0.17486396,1
0.21545291,1
0.37464836,1
0.12497435,1
0.28030981,1
0.35052829,1
0.44286907,1
0.35916065,1
0.52649596,1
0.29263961,1
0.37105948,1
0.38050078,1
0.12983124,1
0.21766044,1
0.25851315,1
0.16731001,1
0.26543039,1
0.14430233,1
0.10015631,1
0.17995022,1
0.16924549,1
0.23037710,1
0.22977518,1
0.29246228,1
0.37267022,1
0.32316820,1
0.18660613,1
0.30027530,1
0.22345984,1
0.29673346,1
0.36469990,1
0.23820174,1
0.25992846,1
0.34054662,1
0.18782909,1
0.15330612,1
0.21039059,1
0.37021401,1
0.44548043,1
0.18801292,1
0.28847555,1
0.28633823,1
0.20390400,1
0.16261746,1
0.16993038,1
0.32395072,1
0.25969079,1
0.07528042,1
0.18309653,1
0.23862324,1
0.27417379,1
0.10430494,1
0.20497412,1
0.15930345,1
0.13468725,1
0.24296032,1
0.08916832,1
0.20416382,1
0.24988722,1
0.04275687,1
0.38998179,1
0.24171934,1
0.12080641,1
0.13806292,1
0.21065998,1
0.33638075,1
0.13257734,1
0.37394043,1
0.24786174,1
0.30588105,1
0.25447018,1
0.13827412,1
0.50917552,1
0.58389451,1
0.43223883,1
0.45216026,1
0.28334419,1
0.15387890,1
0.31668172,1
0.33271074,1
0.34258775,1
0.15051437,1
0.35433868,1
0.40055333,1
0.23691824,1
